date_start,date_end,n_test,target,model,acc,auc,f1,coin
2022-06-07 00:00:00+00:00,2022-07-06 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4,0.41964285714285715,0.4375,ADA
2022-07-07 00:00:00+00:00,2022-08-05 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.36666666666666664,0.4,0.3870967741935484,ADA
2022-07-07 00:00:00+00:00,2022-08-05 00:00:00+00:00,30,target_direction,RF_ordinal,0.5666666666666667,0.5866666666666667,0.5806451612903226,ADA
2022-07-07 00:00:00+00:00,2022-08-05 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5666666666666667,0.5955555555555555,0.5517241379310345,ADA
2022-07-07 00:00:00+00:00,2022-08-05 00:00:00+00:00,30,target_direction,MLP_ordinal,0.6,0.6311111111111111,0.6470588235294118,ADA
2022-08-06 00:00:00+00:00,2022-09-04 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.3,0.36199095022624433,0.27586206896551724,ADA
2022-08-06 00:00:00+00:00,2022-09-04 00:00:00+00:00,30,target_direction,RF_ordinal,0.4666666666666667,0.5656108597285068,0.38461538461538464,ADA
2022-08-06 00:00:00+00:00,2022-09-04 00:00:00+00:00,30,target_direction,GBM_ordinal,0.6,0.6787330316742082,0.6,ADA
2022-08-06 00:00:00+00:00,2022-09-04 00:00:00+00:00,30,target_direction,MLP_ordinal,0.5333333333333333,0.5927601809954751,0.5,ADA
2022-09-05 00:00:00+00:00,2022-10-04 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5,0.5982142857142858,0.2857142857142857,ADA
2022-09-05 00:00:00+00:00,2022-10-04 00:00:00+00:00,30,target_direction,RF_ordinal,0.5666666666666667,0.4375,0.38095238095238093,ADA
2022-09-05 00:00:00+00:00,2022-10-04 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4666666666666667,0.49107142857142855,0.42857142857142855,ADA
2022-09-05 00:00:00+00:00,2022-10-04 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4,0.37946428571428575,0.3076923076923077,ADA
2022-10-05 00:00:00+00:00,2022-11-03 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.4666666666666667,0.5694444444444445,0.42857142857142855,ADA
2022-10-05 00:00:00+00:00,2022-11-03 00:00:00+00:00,30,target_direction,RF_ordinal,0.5,0.5416666666666666,0.5714285714285714,ADA
2022-10-05 00:00:00+00:00,2022-11-03 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4666666666666667,0.5,0.5,ADA
2022-10-05 00:00:00+00:00,2022-11-03 00:00:00+00:00,30,target_direction,MLP_ordinal,0.36666666666666664,0.34259259259259256,0.3448275862068966,ADA
2022-11-04 00:00:00+00:00,2022-12-03 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5333333333333333,0.625,0.6111111111111112,ADA
2022-11-04 00:00:00+00:00,2022-12-03 00:00:00+00:00,30,target_direction,RF_ordinal,0.5333333333333333,0.6026785714285714,0.5625,ADA
2022-11-04 00:00:00+00:00,2022-12-03 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5333333333333333,0.5178571428571429,0.5333333333333333,ADA
2022-11-04 00:00:00+00:00,2022-12-03 00:00:00+00:00,30,target_direction,MLP_ordinal,0.5333333333333333,0.53125,0.5625,ADA
2022-12-04 00:00:00+00:00,2023-01-02 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.43333333333333335,0.49537037037037035,0.48484848484848486,ADA
